date,well_name,hover_open,pressure_down,temperature_down,chock_size,pressure_top,temprature_top,chocke_pressure,oil,gas,water,water_i,FLOW_KIND
2010-02-25,NO 15/9-F-4 AH,18.5,,,,,,0.0,,,,7118.836331025641,injection
2010-02-26,NO 15/9-F-4 AH,14.35833,,,,,,0.0,,,,4765.344764482758,injection
2010-02-27,NO 15/9-F-4 AH,18.475,,,,,,0.0,,,,4279.977350263158,injection
2010-02-28,NO 15/9-F-4 AH,0.0,,,,,,0.0,,,,0.0,injection
2010-03-01,NO 15/9-F-4 AH,0.0,,,,,,0.0,,,,,injection
2010-03-02,NO 15/9-F-4 AH,0.0,,,,,,0.0,,,,,injection
2010-03-03,NO 15/9-F-4 AH,23.15834,,,,,,0.0,,,,6470.461818510638,injection
2010-03-04,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7446.393997291667,injection
2010-03-05,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7493.652938125,injection
2010-03-06,NO 15/9-F-4 AH,21.825,,,,,,0.0,,,,5655.466728409091,injection
2010-03-07,NO 15/9-F-4 AH,0.0,,,,,,0.0,,,,,injection
2010-03-08,NO 15/9-F-4 AH,0.0,,,,,,0.0,,,,,injection
2010-03-09,NO 15/9-F-4 AH,11.425,,,,,,0.0,,,,1444.0,injection
2010-03-10,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,3289.9916379166666,injection
2010-03-11,NO 15/9-F-4 AH,23.5,,,,,,0.0,,,,2923.4723995833333,injection
2010-03-12,NO 15/9-F-4 AH,15.5,,,,,,0.0,,,,2500.0,injection
2010-03-13,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7567.68670625,injection
2010-03-14,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7684.651427708333,injection
2010-03-15,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7747.996703541667,injection
2010-03-16,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7766.45021,injection
2010-03-17,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,5841.650116666667,injection
2010-03-18,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,4097.930366875,injection
2010-03-19,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,3979.8627925,injection
2010-03-20,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,3921.3559489583336,injection
2010-03-21,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,3892.565125,injection
2010-03-22,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,3888.6036002083333,injection
2010-03-23,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6601.239601041667,injection
2010-03-24,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8965.727233958334,injection
2010-03-25,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,9021.485824583333,injection
2010-03-26,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8816.89082375,injection
2010-03-27,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8714.537796458333,injection
2010-03-28,NO 15/9-F-4 AH,23.0,,,,,,0.0,,,,7932.67828673913,injection
2010-03-29,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8366.993255625,injection
2010-03-30,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8423.084290208333,injection
2010-03-31,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8484.221481041666,injection
2010-04-01,NO 15/9-F-4 AH,12.00001,,,,,,0.0,,,,2489.0,injection
2010-04-02,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8084.1641839583335,injection
2010-04-03,NO 15/9-F-4 AH,22.66667,,,,,,0.0,,,,7764.06673787234,injection
2010-04-04,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8140.51374875,injection
2010-04-05,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8125.0,injection
2010-04-06,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8271.584961041666,injection
2010-04-07,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8011.110580833333,injection
2010-04-08,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8043.895660833334,injection
2010-04-09,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,5354.212104791667,injection
2010-04-10,NO 15/9-F-4 AH,22.94167,,,,,,0.0,,,,3924.8969823404254,injection
2010-04-11,NO 15/9-F-4 AH,20.725,,,,,,0.0,,,,4594.790365348837,injection
2010-04-12,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6659.049499583333,injection
2010-04-13,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8222.998676875,injection
2010-04-14,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8661.77412375,injection
2010-04-15,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8583.500534166667,injection
2010-04-16,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8624.5,injection
2010-04-17,NO 15/9-F-4 AH,22.16667,,,,,,0.0,,,,8397.113609333333,injection
2010-04-18,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8178.545165208333,injection
2010-04-19,NO 15/9-F-4 AH,17.66667,,,,,,0.0,,,,6028.0,injection
2010-04-20,NO 15/9-F-4 AH,19.83333,,,,,,0.0,,,,6769.0,injection
2010-04-21,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7971.547287083334,injection
2010-04-22,NO 15/9-F-4 AH,4.60833,,,,,,0.0,,,,1476.0,injection
2010-04-23,NO 15/9-F-4 AH,23.225,,,,,,0.0,,,,8464.0,injection
2010-04-24,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8952.967346458334,injection
2010-04-25,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8901.180846875,injection
2010-04-26,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,9034.195572083334,injection
2010-04-27,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8675.207138125,injection
2010-04-28,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8800.892639166666,injection
2010-04-29,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8737.536301041666,injection
2010-04-30,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8691.87313875,injection
2010-05-01,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8817.227996458334,injection
2010-05-02,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7901.9478302083335,injection
2010-05-03,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6983.684341041667,injection
2010-05-04,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7307.574189166667,injection
2010-05-05,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7455.518890208334,injection
2010-05-06,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8098.831115625,injection
2010-05-07,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7820.101440833333,injection
2010-05-08,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8064.987441666667,injection
2010-05-09,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8107.306700833334,injection
2010-05-10,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8179.17894,injection
2010-05-11,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8118.0700541666665,injection
2010-05-12,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8027.411895625,injection
2010-05-13,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8243.171065833334,injection
2010-05-14,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8744.330001458333,injection
2010-05-15,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8461.0,injection
2010-05-16,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8529.131576875,injection
2010-05-17,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8358.930435,injection
2010-05-18,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8320.926651458334,injection
2010-05-19,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8421.735794375,injection
2010-05-20,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8531.464798333333,injection
2010-05-21,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8533.266448958333,injection
2010-05-22,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8455.742065208333,injection
2010-05-23,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8573.214294583333,injection
2010-05-24,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8676.893265,injection
2010-05-25,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8829.313842916667,injection
2010-05-26,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8300.862624791667,injection
2010-05-27,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8378.377396041667,injection
2010-05-28,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7068.1775404166665,injection
2010-05-29,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7420.162811458334,injection
2010-05-30,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7390.747650833333,injection
2010-05-31,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8407.057312083334,injection
2010-06-01,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8338.642624166667,injection
2010-06-02,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,5920.355170625,injection
2010-06-03,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7803.383544791666,injection
2010-06-04,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8137.18808125,injection
2010-06-05,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7963.698440416667,injection
2010-06-06,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7957.899505416666,injection
2010-06-07,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7564.07600375,injection
2010-06-08,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7164.416823541666,injection
2010-06-09,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6802.486160416666,injection
2010-06-10,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7333.843139583333,injection
2010-06-11,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7012.094025208334,injection
2010-06-12,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6873.681533958334,injection
2010-06-13,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7250.920638958333,injection
2010-06-14,NO 15/9-F-4 AH,23.0,,,,,,0.0,,,,7014.765380851064,injection
2010-06-15,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7012.879463541667,injection
2010-06-16,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7128.586685625,injection
2010-06-17,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6975.30331375,injection
2010-06-18,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6897.0,injection
2010-06-19,NO 15/9-F-4 AH,20.66667,,,,,,0.0,,,,5427.0,injection
2010-06-20,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6576.420134791667,injection
2010-06-21,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6555.889678958333,injection
2010-06-22,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7109.413009375,injection
2010-06-23,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7060.414123541666,injection
2010-06-24,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,5656.0,injection
2010-06-25,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7023.0,injection
2010-06-26,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6262.418509583334,injection
2010-06-27,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6929.4183954166665,injection
2010-06-28,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6719.843322708333,injection
2010-06-29,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6874.292480625,injection
2010-06-30,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7018.510422083334,injection
2010-07-01,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6648.109588333334,injection
2010-07-02,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6370.637450416667,injection
2010-07-03,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,5390.933464583333,injection
2010-07-04,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6209.742743958333,injection
2010-07-05,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6400.59794625,injection
2010-07-06,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6313.456176041666,injection
2010-07-07,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6221.801773333334,injection
2010-07-08,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6714.465148958333,injection
2010-07-09,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6892.428177083333,injection
2010-07-10,NO 15/9-F-4 AH,23.5,,,,,,0.0,,,,5834.132063125,injection
2010-07-11,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6169.179618541667,injection
2010-07-12,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6483.233718958333,injection
2010-07-13,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6508.222488958333,injection
2010-07-14,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6421.267090208334,injection
2010-07-15,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6299.997986041667,injection
2010-07-16,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6117.369636041667,injection
2010-07-17,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6020.835525833333,injection
2010-07-18,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6493.452431041666,injection
2010-07-19,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6419.977844375,injection
2010-07-20,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6570.907288125,injection
2010-07-21,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6602.256210625,injection
2010-07-22,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6524.000992291667,injection
2010-07-23,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6505.871231041667,injection
2010-07-24,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6623.388061458333,injection
2010-07-25,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6622.114989791667,injection
2010-07-26,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6552.5376272916665,injection
2010-07-27,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6498.382628958333,injection
2010-07-28,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6424.900894166667,injection
2010-07-29,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6395.220779583334,injection
2010-07-30,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6353.564987083333,injection
2010-07-31,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6438.4095916666665,injection
2010-08-01,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6427.0,injection
2010-08-02,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6374.549133333333,injection
2010-08-03,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6418.197386875,injection
2010-08-04,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6414.625335208333,injection
2010-08-05,NO 15/9-F-4 AH,21.83333,,,,,,0.0,,,,5703.0,injection
2010-08-06,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6670.504410208333,injection
2010-08-07,NO 15/9-F-4 AH,22.0,,,,,,0.0,,,,6092.069970444444,injection
2010-08-08,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6436.981567291667,injection
2010-08-09,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6825.608292083333,injection
2010-08-10,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6712.419937291666,injection
2010-08-11,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6595.8463285416665,injection
2010-08-12,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6522.708511875,injection
2010-08-13,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6447.328217083334,injection
2010-08-14,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6449.01358,injection
2010-08-15,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6279.32919,injection
2010-08-16,NO 15/9-F-4 AH,1.75833,,,,,,0.0,,,,0.0,injection
2010-08-17,NO 15/9-F-4 AH,0.0,,,,,,0.0,,,,,injection
2010-08-18,NO 15/9-F-4 AH,0.0,,,,,,0.0,,,,,injection
2010-08-19,NO 15/9-F-4 AH,0.0,,,,,,0.0,,,,,injection
2010-08-20,NO 15/9-F-4 AH,0.0,,,,,,0.0,,,,,injection
2010-08-21,NO 15/9-F-4 AH,0.0,,,,,,0.0,,,,,injection
2010-08-22,NO 15/9-F-4 AH,0.0,,,,,,0.0,,,,,injection
2010-08-23,NO 15/9-F-4 AH,0.0,,,,,,0.0,,,,,injection
2010-08-24,NO 15/9-F-4 AH,0.0,,,,,,0.0,,,,,injection
2010-08-25,NO 15/9-F-4 AH,0.0,,,,,,0.0,,,,,injection
2010-08-26,NO 15/9-F-4 AH,0.0,,,,,,0.0,,,,,injection
2010-08-27,NO 15/9-F-4 AH,0.0,,,,,,0.0,,,,,injection
2010-08-28,NO 15/9-F-4 AH,0.0,,,,,,0.0,,,,,injection
2010-08-29,NO 15/9-F-4 AH,16.34167,,,,,,0.0,,,,4150.801486363636,injection
2010-08-30,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,4115.4154510416665,injection
2010-08-31,NO 15/9-F-4 AH,22.33333,,,,,,0.0,,,,3996.3591613043477,injection
2010-09-01,NO 15/9-F-4 AH,18.33333,,,,,,0.0,,,,3918.5468375675678,injection
2010-09-02,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,5959.0389866666665,injection
2010-09-03,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,5874.927093125,injection
2010-09-04,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,5717.426025625,injection
2010-09-05,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,5979.497345,injection
2010-09-06,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,5978.481125208334,injection
2010-09-07,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,5814.268242708334,injection
2010-09-08,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6191.9292679166665,injection
2010-09-09,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6333.543609375,injection
2010-09-10,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6246.358841458334,injection
2010-09-11,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,5596.992481666667,injection
2010-09-12,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,4225.001144166667,injection
2010-09-13,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,4729.5646975,injection
2010-09-14,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,4282.236389583333,injection
2010-09-15,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,3746.416099583333,injection
2010-09-16,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,4136.0,injection
2010-09-17,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,5363.0,injection
2010-09-18,NO 15/9-F-4 AH,19.66667,,,,,,0.0,,,,3893.0,injection
2010-09-19,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,4381.43492125,injection
2010-09-20,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,4304.0,injection
2010-09-21,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,4532.646110208333,injection
2010-09-22,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,3931.8737177083335,injection
2010-09-23,NO 15/9-F-4 AH,7.49166,,,,,,0.0,,,,3672.1362425,injection
2010-09-24,NO 15/9-F-4 AH,0.0,,,,,,0.0,,,,,injection
2010-09-25,NO 15/9-F-4 AH,0.0,,,,,,0.0,,,,0.0,injection
2010-09-26,NO 15/9-F-4 AH,22.0,,,,,,0.0,,,,5498.109714347826,injection
2010-09-27,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6805.173416875,injection
2010-09-28,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6847.449325416666,injection
2010-09-29,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6935.5640102083335,injection
2010-09-30,NO 15/9-F-4 AH,11.66667,,,,,,0.0,,,,4356.6295312,injection
2010-10-01,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,4889.198557083333,injection
2010-10-02,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8493.487533333333,injection
2010-10-03,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8873.141677916667,injection
2010-10-04,NO 15/9-F-4 AH,23.24999,,,,,,0.0,,,,7189.914100416667,injection
2010-10-05,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6269.685211666667,injection
2010-10-06,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7019.7828220833335,injection
2010-10-07,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6091.542671458334,injection
2010-10-08,NO 15/9-F-4 AH,21.16667,,,,,,0.0,,,,4745.417229777778,injection
2010-10-09,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,5968.5252154166665,injection
2010-10-10,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6234.369324166667,injection
2010-10-11,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6174.515595208333,injection
2010-10-12,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6385.85644625,injection
2010-10-13,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6493.762726666667,injection
2010-10-14,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6498.677459375,injection
2010-10-15,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6627.22975125,injection
2010-10-16,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6556.942535,injection
2010-10-17,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6486.257904166667,injection
2010-10-18,NO 15/9-F-4 AH,16.66667,,,,,,0.0,,,,5946.235225714286,injection
2010-10-19,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6585.0,injection
2010-10-20,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6827.385398541666,injection
2010-10-21,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7308.417372916667,injection
2010-10-22,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7458.26496875,injection
2010-10-23,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7193.757111041667,injection
2010-10-24,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6612.301895,injection
2010-10-25,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6453.161080208333,injection
2010-10-26,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6264.495917916666,injection
2010-10-27,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6350.929092083334,injection
2010-10-28,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6337.441406041667,injection
2010-10-29,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6328.735183333333,injection
2010-10-30,NO 15/9-F-4 AH,15.49166,,,,,,0.0,,,,4063.0,injection
2010-10-31,NO 15/9-F-4 AH,0.0,,,,,,0.0,,,,,injection
2010-11-01,NO 15/9-F-4 AH,0.0,,,,,,0.0,,,,,injection
2010-11-02,NO 15/9-F-4 AH,23.675,,,,,,0.0,,,,6869.298091875,injection
2010-11-03,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7376.109421041667,injection
2010-11-04,NO 15/9-F-4 AH,0.24167,,,,,,0.0,,,,11.0,injection
2010-11-05,NO 15/9-F-4 AH,12.84167,,,,,,0.0,,,,3919.0,injection
2010-11-06,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7665.0,injection
2010-11-07,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7439.1420135416665,injection
2010-11-08,NO 15/9-F-4 AH,21.66667,,,,,,0.0,,,,6139.0,injection
2010-11-09,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6858.0,injection
2010-11-10,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6998.0,injection
2010-11-11,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6951.0,injection
2010-11-12,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,3585.0,injection
2010-11-13,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,3895.0,injection
2010-11-14,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,4056.9029533333332,injection
2010-11-15,NO 15/9-F-4 AH,14.25,,,,,,0.0,,,,2427.0,injection
2010-11-16,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,4058.0481566666667,injection
2010-11-17,NO 15/9-F-4 AH,21.58333,,,,,,0.0,,,,3674.2230277777776,injection
2010-11-18,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,3989.0,injection
2010-11-19,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,3976.0,injection
2010-11-20,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,4002.0,injection
2010-11-21,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,3954.1827472916666,injection
2010-11-22,NO 15/9-F-4 AH,22.58333,,,,,,0.0,,,,4497.0,injection
2010-11-23,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8034.965133333333,injection
2010-11-24,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8271.752685833333,injection
2010-11-25,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8388.338012916667,injection
2010-11-26,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8366.25885,injection
2010-11-27,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8293.75518875,injection
2010-11-28,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8179.778991458334,injection
2010-11-29,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,8382.72299125,injection
2010-11-30,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,7208.650688125,injection
2010-12-01,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6102.475791875,injection
2010-12-02,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6414.608306666667,injection
2010-12-03,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6549.254623125,injection
2010-12-04,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6597.093170416667,injection
2010-12-05,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6567.53598,injection
2010-12-06,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6564.914809375,injection
2010-12-07,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6587.702926875,injection
2010-12-08,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,5797.567703125,injection
2010-12-09,NO 15/9-F-4 AH,13.025,,,,,,0.0,,,,2985.0,injection
2010-12-10,NO 15/9-F-4 AH,11.975,,,,,,0.0,,,,3075.0,injection
2010-12-11,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6575.204818125,injection
2010-12-12,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6630.967575625,injection
2010-12-13,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6662.11055,injection
2010-12-14,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6823.8500975,injection
2010-12-15,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6730.122238125,injection
2010-12-16,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6621.380736875,injection
2010-12-17,NO 15/9-F-4 AH,24.0,,,,,,0.0,,,,6330.927421041667,injection
